,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
1134,380000.0,duplex,177.0,2146,2,4,3,Centro,2168,good,1,0,1,1,0,0,1,0.0,2,1,5,1,1,1,4,2
1135,380000.0,flat,150.0,2533,7,3,2,Centro,2168,good,1,0,1,1,0,0,1,0.0,2,1,3,1,1,1,3,2
1136,390000.0,flat,120.0,3250,2,3,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,2
1137,395000.0,penthouse,130.0,3038,5,3,1,Centro,2168,good,1,1,1,1,0,0,1,0.0,2,1,6,1,1,1,3,1
1138,400000.0,flat,140.0,2857,5,5,3,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,4,2
1139,465000.0,flat,120.0,3875,4,4,2,Centro,2168,good,1,0,0,0,0,0,1,50000.0,2,1,3,0,1,1,4,2
1140,418000.0,penthouse,148.0,2824,2,5,2,Centro,2168,good,1,1,1,0,0,0,1,0.0,2,1,6,0,1,1,4,2
1141,420000.0,flat,120.0,3500,3,3,2,Centro,2168,good,1,1,0,0,0,0,0,0.0,2,0,3,0,1,1,3,2
1142,420000.0,penthouse,120.0,3500,3,3,2,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,6,0,1,1,3,2
1143,460000.0,duplex,220.0,2090,1,3,3,Centro,2168,good,1,1,1,0,0,0,1,0.0,2,1,5,0,0,0,3,2
1144,490000.0,flat,122.0,4016,4,3,2,Centro,2168,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,3,2
1145,490000.0,flat,164.0,2987,0,4,3,Centro,2168,good,1,1,0,1,0,0,0,0.0,2,0,3,1,0,0,4,2
1146,490000.0,flat,164.0,2987,1,6,2,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
1147,495000.0,flat,168.0,2946,1,4,2,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
1148,495000.0,flat,175.0,2828,1,4,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
1149,495000.0,flat,165.0,3000,1,4,2,Centro,2168,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,4,2
1150,500400.0,penthouse,321.0,1558,6,6,4,Centro,2168,good,0,0,0,1,0,0,1,0.0,2,1,6,1,1,0,4,2
1151,500400.0,penthouse,321.0,1558,0,11,3,Centro,2168,good,0,0,1,0,0,0,1,0.0,2,1,6,0,0,0,4,2
1152,500400.0,flat,256.0,1954,0,8,4,Centro,2168,good,0,0,0,1,0,0,1,0.0,2,1,3,1,0,0,4,2
1153,500400.0,penthouse,257.0,1947,6,11,1,Centro,2168,good,1,0,0,0,0,0,0,0.0,2,0,6,0,1,1,4,1
1154,500400.0,penthouse,272.0,1839,0,5,4,Centro,2168,good,0,0,1,0,0,0,1,0.0,2,1,6,0,0,0,4,2
1155,500400.0,flat,321.0,1558,6,6,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,4,1
1156,500400.0,flat,272.0,1839,0,4,1,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,1
1157,510000.0,flat,165.0,3090,5,5,2,Centro,2168,good,1,1,1,0,0,0,1,0.0,2,1,3,0,1,1,4,2
1158,515000.0,flat,162.0,3179,1,4,2,Centro,2168,good,0,1,1,0,0,0,0,0.0,2,1,3,0,0,0,4,2
1159,520000.0,flat,312.0,1666,6,6,4,Centro,2168,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,4,2
1160,530000.0,flat,290.0,1827,3,5,3,Centro,2168,good,1,1,1,0,0,0,1,0.0,2,1,3,0,1,1,4,2
1161,550000.0,flat,210.0,2619,2,4,2,Centro,2168,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,4,2
1162,560000.0,flat,128.0,4375,2,5,2,Centro,2168,good,1,1,1,1,0,0,1,0.0,2,1,3,1,1,1,4,2
1163,580000.0,flat,330.0,1757,0,5,4,Centro,2168,good,0,0,1,0,1,0,1,0.0,2,1,3,1,0,0,4,2
1164,600000.0,penthouse,201.0,2985,3,4,4,Centro,2168,good,1,1,0,1,0,0,0,0.0,2,0,6,1,1,1,4,2
1165,620000.0,chalet,262.0,2366,0,7,4,Centro,2168,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1166,680000.0,penthouse,128.0,5312,4,5,2,Centro,2168,good,1,1,1,1,0,0,1,0.0,2,1,6,1,1,1,4,2
1167,790000.0,chalet,500.0,1580,0,20,2,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,2
1168,890000.0,chalet,400.0,2225,0,12,4,Centro,2168,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,2
1169,960000.0,flat,170.0,5647,2,6,3,Centro,2168,good,1,1,0,1,0,0,1,0.0,2,1,3,1,1,1,4,2
1170,1170000.0,penthouse,205.0,5707,2,8,4,Centro,2168,good,1,1,1,1,0,0,1,0.0,2,1,6,1,1,1,4,2
1171,1700000.0,chalet,500.0,3400,0,12,4,Centro,2168,good,0,0,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
1172,39000.0,countryHouse,200.0,195,0,5,1,Bobbiate-Lissago-Calcinate,2069,renew,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4,1
1173,48000.0,studio,45.0,1066,0,1,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
1174,50000.0,countryHouse,400.0,125,0,8,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,1,0,0,0,4,2
1175,69000.0,flat,85.0,811,2,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
1176,70000.0,flat,90.0,777,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,1,0,0,0.0,2,0,3,1,0,0,3,1
1177,73000.0,flat,90.0,811,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,1
1178,79000.0,flat,55.0,1436,1,2,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
1179,97000.0,studio,41.0,2365,0,1,1,Bobbiate-Lissago-Calcinate,2069,good,1,0,0,0,1,0,0,0.0,2,0,2,1,0,0,1,1
1180,105000.0,flat,84.0,1250,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
1181,105000.0,flat,76.0,1381,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
1182,119000.0,flat,85.0,1400,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
1183,135000.0,flat,70.0,1928,1,2,1,Bobbiate-Lissago-Calcinate,2069,good,1,0,0,1,1,0,0,0.0,2,0,3,1,0,0,2,1
1184,160000.0,flat,131.0,1221,2,3,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,2
1185,165000.0,chalet,150.0,1100,0,4,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,2
1186,165000.0,flat,100.0,1650,4,3,1,Bobbiate-Lissago-Calcinate,2069,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,3,1
1187,190000.0,flat,108.0,1759,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,1
1188,235000.0,flat,150.0,1566,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,0,1,0,0,0.0,2,1,3,1,0,0,3,1
1189,239000.0,chalet,165.0,1448,0,5,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1190,260000.0,flat,102.0,2549,0,3,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,1,0,1,0.0,2,1,3,1,0,0,3,2
1191,285000.0,flat,115.0,2478,2,3,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,2
1192,295000.0,flat,137.0,2153,0,5,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,1,0,0,0.0,2,0,3,1,0,0,4,2
1193,295000.0,flat,118.0,2500,1,4,2,Bobbiate-Lissago-Calcinate,2069,good,1,0,1,1,1,0,1,0.0,2,1,3,1,0,0,4,2
1194,295000.0,penthouse,180.0,1638,3,5,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,1,0.0,2,1,6,0,1,0,4,2
1195,295000.0,flat,130.0,2269,0,4,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
1196,295000.0,chalet,250.0,1180,0,7,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1197,315000.0,flat,115.0,2739,0,4,2,Bobbiate-Lissago-Calcinate,2069,good,1,0,1,0,1,0,0,0.0,2,1,3,1,0,0,4,2
1198,320000.0,chalet,120.0,2666,0,3,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,3,2
1199,365000.0,flat,160.0,2281,2,4,3,Bobbiate-Lissago-Calcinate,2069,good,1,1,0,1,0,0,1,0.0,2,1,3,1,1,1,4,2
1200,380000.0,duplex,180.0,2111,2,4,3,Bobbiate-Lissago-Calcinate,2069,good,1,0,1,1,1,0,1,0.0,2,1,5,1,1,1,4,2
1201,380000.0,duplex,144.0,2638,2,3,2,Bobbiate-Lissago-Calcinate,2069,good,1,0,0,0,0,0,1,0.0,2,1,5,0,1,1,3,2
1202,380000.0,flat,95.0,4000,0,3,1,Bobbiate-Lissago-Calcinate,2069,good,1,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
1203,385000.0,flat,102.0,3774,0,2,1,Bobbiate-Lissago-Calcinate,2069,good,1,0,1,1,1,0,1,0.0,2,1,3,1,0,0,2,1
1204,385000.0,flat,105.0,3666,0,2,1,Bobbiate-Lissago-Calcinate,2069,good,1,0,0,1,1,0,1,0.0,2,1,3,1,0,0,2,1
1205,385000.0,flat,95.0,4052,0,2,1,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,0,0,1,0.0,2,1,3,1,0,0,2,1
1206,440000.0,chalet,140.0,3142,0,6,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,0,1,0,1,0.0,2,1,4,1,0,0,4,2
1207,450000.0,chalet,236.0,1906,0,5,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1208,450000.0,chalet,213.0,2112,0,7,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,2
1209,450000.0,chalet,213.0,2112,0,4,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1210,460000.0,chalet,205.0,2243,0,5,3,Bobbiate-Lissago-Calcinate,2069,newdevelopment,0,0,0,1,1,0,1,0.0,3,1,4,1,0,0,4,2
1211,490000.0,chalet,180.0,2722,0,4,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1212,490000.0,chalet,150.0,3266,0,4,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1213,495000.0,chalet,240.0,2062,0,10,2,Bobbiate-Lissago-Calcinate,2069,renew,0,0,1,0,1,0,1,0.0,1,1,4,1,0,0,4,2
1214,540000.0,flat,200.0,2700,3,5,2,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,4,2
1215,615000.0,chalet,352.0,1747,0,7,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
1216,645000.0,chalet,345.0,1869,0,8,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1217,645000.0,chalet,325.0,1984,0,7,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,0,0,1,0,1,0.0,2,1,4,1,0,0,4,2
1218,650000.0,chalet,350.0,1857,0,4,3,Bobbiate-Lissago-Calcinate,2069,good,0,1,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1219,650000.0,chalet,350.0,1857,0,4,3,Bobbiate-Lissago-Calcinate,2069,good,0,1,0,1,0,0,1,0.0,2,1,4,1,0,0,4,2
1220,720000.0,chalet,500.0,1440,0,8,5,Bobbiate-Lissago-Calcinate,2069,good,0,1,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
1221,1200000.0,chalet,220.0,5454,0,6,3,Bobbiate-Lissago-Calcinate,2069,good,0,0,1,0,1,1,1,0.0,2,1,4,1,0,0,4,2
1222,78000.0,flat,65.0,1200,1,2,1,Casbeno,2116,good,0,0,1,0,0,0,0,0.0,2,1,3,0,0,0,2,1
1223,90000.0,duplex,154.0,584,0,4,3,Casbeno,2116,renew,0,0,0,0,0,0,0,0.0,1,0,5,0,0,0,4,2
1224,120000.0,flat,90.0,1333,0,3,1,Casbeno,2116,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
1225,128500.0,flat,95.0,1352,3,3,1,Casbeno,2116,renew,1,1,1,0,1,0,1,0.0,1,1,3,1,1,1,3,1
1226,130000.0,countryHouse,250.0,520,0,6,0,Casbeno,2116,renew,0,0,0,0,1,0,0,0.0,1,0,1,1,0,0,4,0
1227,140000.0,flat,95.0,1473,0,3,1,Casbeno,2116,renew,1,0,1,0,0,0,0,0.0,1,1,3,0,0,0,3,1
1228,155000.0,flat,100.0,1550,1,3,2,Casbeno,2116,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,2
1229,158000.0,flat,90.0,1755,2,4,2,Casbeno,2116,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,4,2
1230,159000.0,flat,100.0,1590,1,3,2,Casbeno,2116,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,2
1231,160000.0,studio,225.0,711,0,1,2,Casbeno,2116,good,0,0,0,0,1,0,1,0.0,2,1,2,1,0,0,1,2
1232,175000.0,duplex,230.0,760,0,3,2,Casbeno,2116,good,1,0,0,0,1,0,1,10000.0,2,1,5,1,0,0,3,2
1233,168000.0,flat,98.0,1714,1,3,2,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,2
1234,169000.0,flat,100.0,1690,0,3,1,Casbeno,2116,good,0,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,1
1235,190000.0,flat,103.0,1844,1,2,1,Casbeno,2116,good,1,0,1,1,1,0,1,20000.0,2,1,3,1,0,0,2,1
1236,190000.0,flat,55.0,3454,1,2,2,Casbeno,2116,good,0,1,1,0,0,0,1,0.0,2,1,3,0,0,0,2,2
1237,195000.0,countryHouse,280.0,696,0,10,1,Casbeno,2116,renew,0,0,1,0,1,0,1,0.0,1,1,1,1,0,0,4,1
1238,242000.0,flat,73.0,3315,0,3,2,Casbeno,2116,good,1,0,0,0,1,0,1,45000.0,2,1,3,1,0,0,3,2
1239,199000.0,flat,75.0,2653,0,3,2,Casbeno,2116,good,1,0,0,0,1,0,0,0.0,2,0,3,1,0,0,3,2
1240,200000.0,flat,75.0,2666,2,3,1,Casbeno,2116,good,0,0,1,0,0,0,0,0.0,2,1,3,0,1,0,3,1
1241,200000.0,flat,75.0,2666,2,3,1,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
1242,220000.0,flat,90.0,2444,1,2,1,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
1243,225000.0,flat,74.0,3040,0,3,2,Casbeno,2116,good,1,0,0,0,1,0,0,0.0,2,0,3,1,0,0,3,2
1244,225000.0,flat,142.0,1584,0,4,1,Casbeno,2116,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,4,1
1245,255000.0,flat,165.0,1545,2,3,3,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,3,2
1246,255000.0,flat,165.0,1545,2,10,2,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,4,2
1247,255000.0,flat,170.0,1500,0,4,3,Casbeno,2116,good,1,0,0,1,0,0,1,0.0,2,1,3,1,0,0,4,2
1248,255000.0,flat,165.0,1545,0,4,3,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
1249,255000.0,flat,165.0,1545,2,7,3,Casbeno,2116,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,4,2
1250,255000.0,flat,165.0,1545,0,4,2,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
1251,255000.0,flat,165.0,1545,2,4,1,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,4,1
1252,265000.0,flat,125.0,2120,2,3,2,Casbeno,2116,good,1,0,0,1,0,0,1,0.0,2,1,3,1,1,1,3,2
1253,270000.0,flat,170.0,1588,2,4,3,Casbeno,2116,good,1,1,0,0,0,0,1,0.0,2,1,3,0,1,1,4,2
1254,360000.0,flat,155.0,2322,2,4,2,Casbeno,2116,good,1,0,1,1,0,0,1,30000.0,2,1,3,1,1,1,4,2
1255,340000.0,flat,165.0,2060,2,4,1,Casbeno,2116,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,4,1
1256,370000.0,flat,118.0,3135,1,4,2,Casbeno,2116,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
1257,390000.0,flat,200.0,1950,0,5,3,Casbeno,2116,good,0,0,0,1,0,0,0,0.0,2,0,3,1,0,0,4,2
1258,395000.0,flat,150.0,2633,0,4,2,Casbeno,2116,good,1,0,0,1,1,0,1,0.0,2,1,3,1,0,0,4,2
1259,395000.0,flat,150.0,2633,0,4,2,Casbeno,2116,good,1,0,0,1,1,0,1,0.0,2,1,3,1,0,0,4,2
1260,429000.0,penthouse,200.0,2145,4,5,3,Casbeno,2116,good,1,0,1,1,1,0,0,0.0,2,1,6,1,1,1,4,2
1261,430000.0,flat,146.0,2945,3,4,2,Casbeno,2116,good,1,0,0,1,1,0,0,0.0,2,0,3,1,1,1,4,2
1262,529000.0,chalet,260.0,2034,0,5,3,Casbeno,2116,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1263,530000.0,penthouse,140.0,3785,2,4,3,Casbeno,2116,good,1,0,0,1,0,0,0,0.0,2,0,6,1,1,1,4,2
1264,555000.0,penthouse,137.0,4051,3,4,2,Casbeno,2116,good,1,0,0,1,0,0,0,0.0,2,0,6,1,1,1,4,2
1265,560000.0,countryHouse,380.0,1473,0,6,2,Casbeno,2116,renew,0,0,0,0,1,0,0,0.0,1,0,1,1,0,0,4,2
1266,560000.0,flat,128.0,4375,2,5,2,Casbeno,2116,newdevelopment,1,1,1,1,1,0,1,0.0,3,1,3,1,1,1,4,2
1267,580000.0,flat,185.0,3135,0,4,2,Casbeno,2116,good,0,1,1,0,1,0,1,0.0,2,1,3,1,0,0,4,2
1268,580000.0,chalet,306.0,1895,0,5,4,Casbeno,2116,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1269,640000.0,chalet,284.0,2253,0,5,2,Casbeno,2116,good,0,1,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1270,640000.0,chalet,400.0,1600,0,5,2,Casbeno,2116,good,0,1,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
1271,650000.0,penthouse,300.0,2166,4,5,3,Casbeno,2116,good,1,1,1,1,0,0,1,0.0,2,1,6,1,1,1,4,2
1272,660000.0,duplex,260.0,2538,1,6,3,Casbeno,2116,good,1,0,1,1,0,0,1,0.0,2,1,5,1,0,0,4,2
1273,680000.0,penthouse,128.0,5312,4,5,2,Casbeno,2116,newdevelopment,1,1,1,1,1,0,1,0.0,3,1,6,1,1,1,4,2
1274,850000.0,chalet,350.0,2428,2,6,4,Casbeno,2116,good,0,0,1,1,1,0,1,0.0,2,1,4,1,1,0,4,2
1275,1290000.0,chalet,550.0,2345,0,10,4,Casbeno,2116,good,0,0,1,1,1,0,0,0.0,2,1,4,1,0,0,4,2
